course_id,theme_id,problem_type,user_id,problem_duration
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,559616,4928046.011257
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,583886,2806511.240944
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,595666,4402703.013429999
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,22331,0.0
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,28864,0.0
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,48168,1356928.191434
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,56215,1356731.812023
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,185925,2713463.624046
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,243054,1356731.812023
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,259731,5426927.248092
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,350494,1356731.812023
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,444404,1356731.812023
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,467046,0.0
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,486614,0.0
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,492510,2713463.624046
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,493875,1356731.812023
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,554852,1356928.191434
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,559517,1356928.191434
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,559616,233509.837026
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,583886,446276.161099
course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,ungraded,595666,414369.438794
course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,ungraded,22331,2715439.816646
course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,ungraded,48168,936007.366328
course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,ungraded,56215,1357719.908323
course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,ungraded,185925,1357719.908323
course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,ungraded,237133,2715439.816646
course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,ungraded,350494,1357719.908323
course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,ungraded,444404,1357719.908323
course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,ungraded,467046,0.0
course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,ungraded,554852,936007.366328
course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,ungraded,559517,936007.366328
course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,ungraded,559616,25.084054
course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,ungraded,583886,0.0
course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,ungraded,595666,421708.898986
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,graded,22331,1848697.432348
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,graded,28864,1848697.432348
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,graded,48168,924348.716174
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,graded,56215,10167835.877914
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,graded,154690,0.0
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,graded,185925,924348.716174
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,graded,237133,1848697.432348
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,graded,259731,4621743.58087
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,graded,350494,924348.716174
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,graded,444404,924348.716174
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,graded,595666,1848697.432348
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,ungraded,22331,1848697.432348
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,ungraded,48168,1446120.5862099999
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,ungraded,56215,924348.716174
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,ungraded,154690,0.0
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,ungraded,185925,924348.716174
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,ungraded,237133,3153127.107438001
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,ungraded,259731,2773046.148522
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,ungraded,350494,2370469.3023840003
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,ungraded,444404,1185234.651192
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,ungraded,595666,2109583.367366
