problem_duration_graded,problem_duration_ungraded,messagiesNum,video_duration
0.0,0.0,21,6.5318380000000005
0.0,0.0,3,22.533035
0.0,0.0,19,35.177299
0.0,0.0,1,67.057537
0.0,0.0,7,1.6382649999999999
0.0,0.0,13,128.377082
0.0,0.0,28,32.454747
0.0,0.0,26,58.326069999999994
0.0,0.0,7,1530.6271619999998
0.0,0.0,22,1266.1329830000002
0.0,0.0,21,0.0
0.0,0.0,9,1778.5610150000007
0.0,0.0,17,1563.709395
0.0,0.0,21,1090.5919279999998
0.0,0.0,5,17431.059304000002
0.0,0.0,23,2972.579022000001
0.0,0.0,6,893.5165109999997
0.0,0.0,0,1621.5805789999995
0.0,0.0,1,1331.618237
0.0,0.0,2,52.787216
0.0,0.0,14,47.988198
0.0,0.0,28,45.020453
0.0,0.0,24,70.354637
0.0,0.0,11,392.83299900000003
0.0,0.0,28,392.645762
0.0,0.0,9,1054.145296
0.0,0.0,22,1534.127317
0.0,0.0,19,761.2092759999999
0.0,0.0,23,1060.524762
0.0,0.0,4,1507.8155960000001
0.0,0.0,8,1513.190124
0.0,0.0,18,1080.23696
0.0,0.0,20,1671.806285
0.0,0.0,4,703.0168530000001
0.0,0.0,12,1127.178899
0.0,0.0,28,1326.873493
0.0,0.0,6,1038.8958220000002
0.0,0.0,6,1255.372212
0.0,0.0,4,700.755359
0.0,0.0,10,438.70447800000005
0.0,0.0,17,48.675451
0.0,0.0,26,5.794917
0.0,0.0,6,329.623631
0.0,0.0,11,160.614969
0.0,0.0,12,392.91414
0.0,0.0,28,331.20646199999993
0.0,0.0,16,233.700116
0.0,0.0,12,103.39497800000001
0.0,0.0,1,31.277471999999996
0.0,0.0,13,160.428821
0.0,0.0,0,120.30365800000001
0.0,0.0,10,239.28653799999998
0.0,0.0,18,21.106181
0.0,0.0,7,392.976244
0.0,0.0,17,49.385584
0.0,0.0,6,392.9632
0.0,0.0,24,237.018938
0.0,0.0,7,388.096351
0.0,0.0,10,392.68781
0.0,0.0,19,785.0209130000002
0.0,0.0,16,55.604933
0.0,0.0,2,9.888575999999999
0.0,0.0,9,69.19635800000002
0.0,0.0,20,394.564052
0.0,0.0,10,424.186558
0.0,0.0,3,134.777022
0.0,0.0,24,1095.6544529999999
0.0,0.0,23,366.851265
0.0,0.0,9,695.325756
0.0,0.0,14,131.61426999999998
0.0,0.0,17,450.44031600000017
0.0,0.0,24,532.569062
0.0,0.0,10,166.224646
0.0,0.0,21,238.369959
0.0,0.0,12,257.550927
0.0,0.0,28,239.973045
0.0,0.0,26,331.9189800000001
0.0,0.0,21,493.645908
0.0,0.0,14,621.7284080000002
0.0,0.0,18,114.23542900000001
0.0,0.0,15,94.780985
0.0,0.0,21,117.129825
0.0,0.0,8,102.12522299999999
0.0,0.0,26,480.73860099999996
0.0,0.0,6,230.840332
0.0,0.0,4,40.003658
0.0,0.0,8,254.26811800000002
0.0,0.0,23,201.179268
0.0,0.0,20,547.969897
0.0,0.0,16,437.496492
0.0,0.0,2,688.606076
0.0,0.0,19,28.554907
0.0,0.0,27,16052.432302000001
0.0,0.0,2,80.577135
0.0,0.0,7,18.527951
0.0,0.0,2,466.41107800000003
0.0,0.0,25,52.144538
0.0,0.0,8,93.763837
0.0,0.0,2,314.20510099999996
0.0,0.0,15,606.8217950000002
0.0,0.0,18,596.306766
0.0,0.0,9,836.169878
0.0,0.0,24,1232.348058
0.0,0.0,17,614.651704
0.0,0.0,12,948.1285449999999
0.0,0.0,26,1006.474439
0.0,0.0,21,1080.3849120000002
0.0,0.0,15,411.697503
0.0,0.0,10,1122.165236
0.0,0.0,29,545.215236
0.0,0.0,10,109.127252
0.0,0.0,4,597.620842
0.0,0.0,25,694.6103069999998
0.0,0.0,14,837.771037
0.0,0.0,28,467.45639100000005
0.0,0.0,21,89.673124
0.0,0.0,24,453.196013
0.0,0.0,28,355.763627
0.0,0.0,9,9.16217
0.0,0.0,9,386.952638
0.0,0.0,4,211.17303000000004
0.0,0.0,29,521.5999419999999
0.0,0.0,3,566.324663
0.0,0.0,7,591.669843
0.0,0.0,23,393.110024
0.0,0.0,1,237.545541
0.0,0.0,4,22.556790000000003
0.0,0.0,20,393.610422
0.0,0.0,3,237.44717400000002
0.0,0.0,13,323.372724
0.0,0.0,22,188.29826
0.0,0.0,12,306.626074
0.0,0.0,20,323.998559
0.0,0.0,6,270.247498
0.0,0.0,15,291.632397
0.0,0.0,27,1115.904909
0.0,0.0,26,1106.739231
0.0,0.0,17,979.1268869999999
0.0,0.0,19,1649.7354929999995
0.0,0.0,10,887.6725879999998
0.0,0.0,0,1268.227336
0.0,0.0,26,24.344292000000003
0.0,0.0,27,77.127891
0.0,0.0,21,130.67645900000002
0.0,0.0,25,391.962544
0.0,0.0,21,39.969042
0.0,0.0,17,262.564271
0.0,0.0,12,92.02998000000001
0.0,0.0,11,739.8975619999999
0.0,0.0,16,1060.0593419999998
0.0,0.0,18,514.1664099999998
0.0,0.0,10,7.576467999999999
0.0,0.0,29,114.62925399999996
0.0,0.0,26,108.58423799999998
0.0,0.0,27,394.240751
0.0,0.0,26,1898.450642
0.0,0.0,10,1393.9110030000004
0.0,0.0,3,350.744798
0.0,0.0,22,12.181697
0.0,0.0,9,14.087527
0.0,0.0,6,921.5298449999999
0.0,0.0,26,392.412514
0.0,0.0,7,25.058905
0.0,0.0,23,23.001374
0.0,0.0,24,214.843956
0.0,0.0,8,110.85374600000002
0.0,0.0,8,81.22076700000001
0.0,0.0,16,96.084049
0.0,0.0,19,314.383394
0.0,0.0,13,807.8357440000001
0.0,0.0,25,505.68119299999995
0.0,0.0,1,727.885449
0.0,0.0,16,157.10688499999995
0.0,0.0,10,167.2972
0.0,0.0,10,611.394179
0.0,0.0,16,147.10027300000004
0.0,0.0,22,361.635844
0.0,0.0,20,593.45713
0.0,0.0,19,345.00258199999996
0.0,0.0,10,107.78151
0.0,0.0,20,183.519678
0.0,0.0,2,60.397470999999996
0.0,0.0,28,21.001388
0.0,0.0,22,612.754173
0.0,0.0,19,71.77358799999998
0.0,0.0,3,19.978692000000002
0.0,0.0,3,389.56616099999997
0.0,0.0,22,603.080229
0.0,0.0,3,831.853164
0.0,0.0,18,824.779137
0.0,0.0,14,741.576784
0.0,0.0,16,1262.951317
0.0,0.0,14,279.109524
0.0,0.0,29,311.25789
0.0,0.0,20,842.9312649999998
0.0,0.0,13,1233.175398
0.0,0.0,28,612.877875
0.0,0.0,7,707.3148110000001
0.0,0.0,20,1005.6279699999999
0.0,0.0,29,1011.3336210000001
0.0,0.0,19,722.2295839999998
0.0,0.0,11,1120.090118
0.0,0.0,20,470.680061
0.0,0.0,9,691.5662639999999
0.0,0.0,10,884.5433859999999
0.0,0.0,8,693.447769
0.0,0.0,23,94.108429
0.0,0.0,24,351.14269700000006
0.0,0.0,22,131.481631
0.0,0.0,19,393.889928
0.0,0.0,3,237.289147
0.0,0.0,4,391.968654
0.0,0.0,14,56.94486800000001
0.0,0.0,21,394.660722
0.0,0.0,26,86.40415899999998
0.0,0.0,13,394.03181800000004
0.0,0.0,28,476.339855
0.0,0.0,0,723.488392
0.0,0.0,19,241.29991099999998
0.0,0.0,29,59.353843000000005
0.0,0.0,2,20.247851
0.0,0.0,4,692.0595910000001
0.0,0.0,0,505.4561
0.0,0.0,22,702.5799699999999
0.0,0.0,5,984.16119
0.0,0.0,3,1092.449536
0.0,0.0,3,598.974101
0.0,0.0,24,1105.4814190000004
0.0,0.0,7,467.243332
0.0,0.0,0,682.9554880000002
0.0,0.0,24,863.7234410000002
0.0,0.0,15,672.792128
0.0,0.0,2,827.758469
0.0,0.0,23,12.759103999999999
0.0,0.0,15,432.237305
0.0,0.0,24,1056.718759
0.0,0.0,26,1542.086376
0.0,0.0,18,770.2761599999999
0.0,0.0,5,861.645738
0.0,0.0,16,969.503413
0.0,0.0,1,396.123718
0.0,0.0,10,27.48447
0.0,0.0,8,11.45986
0.0,0.0,5,313.706862
0.0,0.0,8,76.33076700000001
0.0,0.0,25,46.344722
0.0,0.0,19,179.93109000000004
0.0,0.0,14,37.285537
0.0,0.0,2,252.59214900000003
0.0,0.0,28,68.334521
0.0,0.0,14,11.467503
0.0,0.0,6,11.205860000000001
0.0,0.0,9,164.7405
0.0,0.0,21,385.864746
0.0,0.0,18,19.833714
0.0,0.0,2,395.033724
0.0,0.0,20,237.793638
0.0,0.0,19,24.384791
0.0,0.0,16,20.25188
0.0,0.0,22,67.04014000000001
0.0,0.0,18,38.421174
0.0,0.0,1,273.663108
0.0,0.0,10,934.723188
0.0,0.0,14,582.169873
0.0,0.0,24,134.62473799999998
0.0,0.0,29,884.3079260000002
0.0,0.0,15,402.657361
0.0,0.0,13,1.8768259999999999
0.0,0.0,12,181.53955
0.0,0.0,7,411.031208
0.0,0.0,21,144.314022
0.0,0.0,5,25.114441
0.0,0.0,12,79.682905
0.0,0.0,24,236.83963599999998
0.0,0.0,27,26.654951
0.0,0.0,7,237.149501
0.0,0.0,15,392.80169700000005
0.0,0.0,28,24.151318
0.0,0.0,26,392.101599
0.0,0.0,29,22.69293
0.0,0.0,19,12.995249000000001
0.0,0.0,14,399.25215
0.0,0.0,3,306.27898799999997
0.0,0.0,6,18.034829000000002
0.0,0.0,24,56.35205500000001
0.0,0.0,19,56.42280999999999
0.0,0.0,1,82.871381
0.0,0.0,8,135.081182
0.0,0.0,20,140.264895
0.0,0.0,4,163.854434
0.0,0.0,22,261.16258799999997
0.0,0.0,15,124.0577
0.0,0.0,24,51.889409
0.0,0.0,17,464.038572
0.0,0.0,9,255.49092400000004
0.0,0.0,12,360.799169
0.0,0.0,3,240.521967
0.0,0.0,8,305.18760299999997
0.0,0.0,28,632.203077
0.0,0.0,22,911.187798
0.0,0.0,2,110.78906699999999
0.0,0.0,12,25.963143
0.0,0.0,22,21.738054
0.0,0.0,23,18.814743
0.0,0.0,8,26.754116999999997
0.0,0.0,0,32.084567
0.0,0.0,3,38.311147
0.0,0.0,26,392.601943
0.0,0.0,14,236.80949900000002
0.0,0.0,18,360.39029700000003
0.0,0.0,23,239.94237900000002
0.0,0.0,26,232.353969
0.0,0.0,1,237.15470299999998
0.0,0.0,22,42.052412
0.0,0.0,21,391.930158
0.0,0.0,9,318.925127
0.0,0.0,17,239.587552
0.0,0.0,28,93.935615
0.0,0.0,23,62.88258100000001
0.0,0.0,28,23.338241
0.0,0.0,7,124.904161
0.0,0.0,6,387.955517
0.0,0.0,14,360.481927
0.0,0.0,23,238.68547599999997
0.0,0.0,27,189.61490600000002
0.0,0.0,28,925.407897
0.0,0.0,8,19.917541
0.0,0.0,24,10.081186
0.0,0.0,4,19.701116
0.0,0.0,15,22.490591000000002
0.0,0.0,2,23.370089
0.0,0.0,20,356.876308
0.0,0.0,29,1451.0767910000004
0.0,0.0,1,399.459226
0.0,0.0,14,1057.671223
0.0,0.0,25,2123.814179
0.0,0.0,26,1508.829765
0.0,0.0,21,1512.889721
0.0,0.0,5,1081.089723
0.0,0.0,26,1682.241944
0.0,0.0,18,1040.498233
0.0,0.0,0,2326.9037350000003
0.0,0.0,2,1041.0252369999998
0.0,0.0,7,1257.705491
0.0,0.0,26,700.084778
0.0,0.0,8,5.440181
0.0,0.0,11,73.626101
0.0,0.0,3,236.860327
0.0,0.0,21,405.124054
0.0,0.0,25,2890.5248800000004
0.0,0.0,17,1050.59714
0.0,0.0,22,1959.0787309999998
0.0,0.0,10,773.8647289999999
0.0,0.0,18,1009.5576560000003
0.0,0.0,9,1099.4532639999998
0.0,0.0,0,1518.852767
0.0,0.0,19,1513.58658
0.0,0.0,16,912.868507
0.0,0.0,3,1326.5891900000001
0.0,0.0,1,1040.4987649999996
0.0,0.0,2,106.674977
0.0,0.0,16,381.680115
0.0,0.0,9,1070.2834709999997
0.0,0.0,18,392.32505
0.0,0.0,29,84.39713
0.0,0.0,1,338.169887
0.0,0.0,17,348.176064
0.0,0.0,4,256.952383
0.0,0.0,5,40.545840000000005
0.0,0.0,10,2212.4139000000005
0.0,0.0,1,1444.053064
0.0,0.0,7,203.873378
0.0,0.0,26,41.914713
0.0,0.0,24,72.57219
0.0,0.0,9,9.11853
0.0,0.0,2,78.402638
0.0,0.0,9,445.367449
0.0,0.0,11,392.739141
0.0,0.0,15,392.548726
0.0,0.0,2,4.322218
0.0,0.0,24,283.12246600000003
0.0,0.0,21,392.62183
0.0,0.0,1,400.024604
0.0,0.0,20,59.51969199999999
0.0,0.0,13,555.014715
0.0,0.0,0,640.423774
0.0,0.0,9,1292.859664
0.0,0.0,14,72.77753000000001
0.0,0.0,9,15.539397
0.0,0.0,9,11.824975
0.0,0.0,25,203.831313
0.0,0.0,18,353.023962
0.0,0.0,24,79.10628899999998
0.0,0.0,29,272.750046
0.0,0.0,7,17.458897
0.0,0.0,20,1072.576566
0.0,0.0,27,1117.403411
0.0,0.0,24,1756.417277
0.0,0.0,22,54.90276400000001
0.0,0.0,2,13.283644
0.0,0.0,0,23.895153
0.0,0.0,20,785.706229
0.0,0.0,24,237.54339700000003
0.0,0.0,17,361.54251800000003
0.0,0.0,10,240.36560899999998
0.0,0.0,4,952.469433
0.0,0.0,8,631.0730530000001
0.0,0.0,24,1336.8657039999998
0.0,0.0,27,1.243829
0.0,0.0,0,453.67377999999997
0.0,0.0,5,147.665323
0.0,0.0,4,822.13211
0.0,0.0,18,599.294291
0.0,0.0,16,394.054987
0.0,0.0,3,237.833194
0.0,0.0,15,361.06541699999997
0.0,0.0,26,240.387639
0.0,0.0,23,302.756584
0.0,0.0,1,624.521979
0.0,0.0,2,923.13359
0.0,0.0,2,498.573205
0.0,0.0,29,630.1784719999999
0.0,0.0,3,103.771986
0.0,0.0,18,29.986143
0.0,0.0,0,68.23525500000001
0.0,0.0,17,142.395756
0.0,0.0,2,36.775927
0.0,0.0,28,0.0
0.0,0.0,27,0.0
0.0,0.0,5,0.0
0.0,0.0,26,0.0
0.0,0.0,2,1418.601721
0.0,0.0,2,1176.8607539999998
0.0,0.0,2,1412.352582
0.0,0.0,15,0.0
0.0,0.0,17,539.46038
0.0,0.0,0,111.445982
0.0,0.0,27,17.765372
0.0,0.0,19,858.761967
0.0,0.0,20,0.0
0.0,0.0,27,763.4974119999998
0.0,0.0,1,1416.210707
0.0,0.0,15,1408.763396
0.0,0.0,11,939.6542400000001
0.0,0.0,25,728.263407
0.0,0.0,19,448.83473899999996
0.0,0.0,24,1234.1643689999999
0.0,0.0,7,1243.829451
0.0,0.0,23,280.741265
0.0,0.0,11,523.416167
0.0,0.0,17,15.20597
0.0,0.0,22,505.239417
0.0,0.0,6,0.0
0.0,0.0,10,0.0
0.0,0.0,24,1294.290662
0.0,0.0,10,1293.3628199999998
0.0,0.0,8,0.0
0.0,0.0,26,450.10858099999996
0.0,0.0,0,177.6232
0.0,0.0,6,22.763793
0.0,0.0,5,636.670015
0.0,0.0,3,1394.756782
0.0,0.0,22,1393.770667
0.0,0.0,5,930.8570300000001
0.0,0.0,7,951.976993
0.0,0.0,8,828.5967730000001
0.0,0.0,11,0.0
0.0,0.0,29,0.0
0.0,0.0,10,674.699976
0.0,0.0,0,1090.9030619999999
0.0,0.0,26,134.018117
0.0,0.0,28,1053.149865
0.0,0.0,26,418.171721
0.0,0.0,24,858.8612119999999
0.0,0.0,12,393.99035
0.0,0.0,18,421.727601
0.0,0.0,22,910.8472
0.0,0.0,1,695.80635
0.0,0.0,17,1135.449693
0.0,0.0,11,1065.198539
0.0,0.0,26,744.062723
0.0,0.0,19,184.639249
0.0,0.0,17,1475.4064759999999
0.0,0.0,22,1078.71037
0.0,0.0,4,161.32681399999996
0.0,0.0,1,1512.4422710000006
0.0,0.0,20,162.12458999999998
0.0,0.0,5,1191.6921730000001
0.0,0.0,21,128.093723
0.0,0.0,22,922.2124689999999
0.0,0.0,14,1068.656468
0.0,0.0,27,854.892844
0.0,0.0,1,416.83648900000003
0.0,0.0,7,1261.041846
0.0,0.0,19,1067.324534
0.0,0.0,14,1097.9423470000002
0.0,0.0,25,77.39860300000001
0.0,0.0,14,1408.255643
0.0,0.0,9,702.7177730000001
0.0,0.0,22,759.2226799999999
0.0,0.0,5,856.180799
0.0,0.0,29,1099.084581
0.0,0.0,26,1111.3587
0.0,0.0,17,716.6585569999999
0.0,0.0,26,1069.896362
0.0,0.0,16,815.243674
0.0,0.0,17,2167.3329170000006
0.0,0.0,28,1137.270565
0.0,0.0,21,1447.984201
0.0,0.0,3,1076.284814
0.0,0.0,4,2310.030762000001
0.0,0.0,3,572.519457
0.0,0.0,14,1161.0647339999996
0.0,0.0,24,1068.22906
0.0,0.0,26,251.81240099999997
0.0,0.0,17,1311.810085
0.0,0.0,27,1387.6948730000001
0.0,0.0,17,505.690489
0.0,0.0,3,206.43107599999996
0.0,0.0,3,0.0
0.0,0.0,18,2499.179724
0.0,0.0,2,509.705369
0.0,0.0,26,2322.840424
0.0,0.0,13,2310.203557
0.0,0.0,19,1544.6656460000002
0.0,0.0,23,1682.7334889999993
0.0,0.0,14,2421.8660090000008
0.0,0.0,19,1626.237047
0.0,0.0,18,580.3850649999998
0.0,0.0,4,927.600534
0.0,0.0,17,37.671399
0.0,0.0,5,3777.983218000001
0.0,0.0,21,1117.666932
0.0,0.0,23,1391.412995
0.0,0.0,22,1396.371187
0.0,0.0,12,0.0
0.0,0.0,6,925.484179
0.0,0.0,29,708.1301220000005
0.0,0.0,27,943.7099009999997
0.0,0.0,10,1480.846751
0.0,0.0,2,1392.8681789999998
0.0,0.0,8,3418.008259
0.0,0.0,21,1418.773914
0.0,0.0,7,0.0
0.0,0.0,9,0.0
0.0,0.0,4,0.0
0.0,0.0,0,1600.229527
0.0,0.0,8,2402.473549
0.0,0.0,20,1481.0926039999995
0.0,0.0,26,2862.503768
0.0,0.0,5,3286.948481000001
0.0,0.0,5,1921.4480200000005
0.0,0.0,18,1128.33982
0.0,0.0,22,1251.2857470000001
0.0,0.0,23,1795.1247850000002
0.0,0.0,12,2984.7760519999993
0.0,0.0,8,2482.550691000001
0.0,0.0,17,260.868433
0.0,0.0,2,2570.792696999999
0.0,0.0,8,907.2911439999999
0.0,0.0,9,1674.844467
0.0,0.0,25,1.8935509999999998
0.0,0.0,23,1707.5675150000004
0.0,0.0,8,906.691516
0.0,0.0,14,1904.825193
0.0,0.0,15,1088.593477
0.0,0.0,23,0.0
0.0,0.0,23,896.424708
0.0,0.0,27,991.637783
0.0,0.0,26,3063.9861480000004
0.0,0.0,17,1027.277083
0.0,0.0,11,495.924257
0.0,0.0,19,877.7910449999998
0.0,0.0,10,495.521685
0.0,0.0,26,3.570647
0.0,0.0,18,28.93458
0.0,0.0,10,330.95092200000005
0.0,0.0,4,330.1912930000001
0.0,0.0,2,495.90604299999995
0.0,0.0,9,526.065106
0.0,0.0,29,875.0798900000001
0.0,0.0,11,957.8703890000003
0.0,0.0,10,872.9722949999999
0.0,0.0,23,583.550713
0.0,0.0,28,581.971043
0.0,0.0,3,576.53877
0.0,0.0,22,873.6710899999998
0.0,0.0,22,240.758106
0.0,0.0,3,368.76567
0.0,0.0,26,398.271379
0.0,0.0,7,359.69665200000003
0.0,0.0,18,353.12987599999997
0.0,0.0,22,288.637136
0.0,0.0,22,147.167052
0.0,0.0,8,240.09535899999997
0.0,0.0,9,8.639807000000001
0.0,0.0,19,559.59455
0.0,0.0,14,361.592034
0.0,0.0,8,370.691685
0.0,0.0,21,288.828496
0.0,0.0,24,360.642965
0.0,0.0,4,360.514446
0.0,0.0,22,0.0
0.0,0.0,2,111.765431
0.0,0.0,18,108.2488
0.0,0.0,16,240.374494
0.0,0.0,2,361.04071600000003
0.0,0.0,0,0.0
0.0,0.0,2,212.89706600000002
0.0,0.0,14,242.135066
0.0,0.0,9,435.477788
0.0,0.0,26,366.19979700000005
0.0,0.0,6,360.958502
0.0,0.0,7,290.254627
0.0,0.0,21,365.945735
0.0,0.0,15,1199.246339
0.0,0.0,21,408.244021
0.0,0.0,23,365.56461
0.0,0.0,29,1380.035653
0.0,0.0,25,983.311576
0.0,0.0,25,924.535903
0.0,0.0,17,341.73794300000003
0.0,0.0,28,617.0223219999999
0.0,0.0,27,617.98475
0.0,0.0,16,610.903726
0.0,0.0,7,72.560714
0.0,0.0,15,1120.41298
0.0,0.0,12,1679.6131050000001
0.0,0.0,7,2027.1434170000002
0.0,0.0,1,1659.594324
0.0,0.0,23,1262.0534889999994
0.0,0.0,28,820.239552
0.0,0.0,8,1343.7510109999998
0.0,0.0,15,1105.946564
0.0,0.0,27,1120.326879
0.0,0.0,25,3018.661927
0.0,0.0,1,294.612015
0.0,0.0,21,1817.344591
0.0,0.0,27,1077.2478150000004
0.0,0.0,5,719.952884
0.0,0.0,11,722.948238
0.0,0.0,26,704.9733570000002
0.0,0.0,21,1099.2089119999998
0.0,0.0,16,6.5318380000000005
0.0,0.0,25,22.533035
0.0,0.0,16,35.177299
0.0,0.0,29,67.057537
0.0,0.0,14,1.6382649999999999
0.0,0.0,5,128.377082
0.0,0.0,18,32.454747
0.0,0.0,10,423.72027599999996
0.0,0.0,8,1530.6271619999998
0.0,0.0,12,1266.1329830000002
0.0,0.0,10,1892.445534
0.0,0.0,22,1107.1474489999996
0.0,0.0,4,1444.960096
0.0,0.0,23,1778.5610150000007
0.0,0.0,6,1563.709395
0.0,0.0,20,1090.5919279999998
0.0,0.0,3,17431.059304000002
0.0,0.0,27,2972.579022000001
0.0,0.0,28,893.5165109999997
0.0,0.0,2,1621.5805789999995
0.0,0.0,13,1331.618237
0.0,0.0,8,52.787216
0.0,0.0,26,47.988198
0.0,0.0,25,45.020453
0.0,0.0,25,70.354637
0.0,0.0,15,392.645762
0.0,0.0,18,1534.127317
0.0,0.0,15,761.2092759999999
0.0,0.0,6,1060.524762
0.0,0.0,27,1507.8155960000001
0.0,0.0,2,1513.190124
0.0,0.0,10,1080.23696
0.0,0.0,19,1671.806285
0.0,0.0,6,1326.873493
0.0,0.0,13,1038.8958220000002
0.0,0.0,13,1255.372212
0.0,0.0,13,700.755359
0.0,0.0,15,438.70447800000005
0.0,0.0,15,5.794917
0.0,0.0,7,131.93543799999998
0.0,0.0,14,329.623631
0.0,0.0,18,160.614969
0.0,0.0,11,392.91414
0.0,0.0,14,331.20646199999993
0.0,0.0,5,233.700116
0.0,0.0,14,103.39497800000001
0.0,0.0,0,31.277471999999996
0.0,0.0,23,160.428821
0.0,0.0,26,120.30365800000001
0.0,0.0,21,239.28653799999998
0.0,0.0,5,21.106181
0.0,0.0,15,392.976244
0.0,0.0,21,49.385584
0.0,0.0,24,392.9632
0.0,0.0,15,237.018938
0.0,0.0,1,388.096351
0.0,0.0,24,785.0209130000002
0.0,0.0,5,55.604933
0.0,0.0,27,9.888575999999999
0.0,0.0,2,69.19635800000002
0.0,0.0,16,394.564052
0.0,0.0,23,424.186558
0.0,0.0,16,134.777022
0.0,0.0,3,1095.6544529999999
0.0,0.0,0,366.851265
0.0,0.0,16,695.325756
0.0,0.0,5,131.61426999999998
0.0,0.0,13,450.44031600000017
0.0,0.0,14,166.224646
0.0,0.0,5,257.550927
0.0,0.0,9,331.9189800000001
0.0,0.0,6,493.645908
0.0,0.0,24,621.7284080000002
0.0,0.0,7,114.23542900000001
0.0,0.0,16,94.780985
0.0,0.0,2,117.129825
0.0,0.0,11,102.12522299999999
0.0,0.0,12,480.73860099999996
0.0,0.0,1,230.840332
0.0,0.0,9,86.288637
0.0,0.0,0,40.003658
0.0,0.0,0,254.26811800000002
0.0,0.0,8,201.179268
0.0,0.0,27,547.969897
0.0,0.0,18,437.496492
0.0,0.0,26,688.606076
0.0,0.0,6,28.554907
0.0,0.0,9,16052.432302000001
0.0,0.0,19,80.577135
0.0,0.0,26,18.527951
0.0,0.0,26,466.41107800000003
0.0,0.0,6,52.144538
0.0,0.0,17,93.763837
0.0,0.0,6,606.8217950000002
0.0,0.0,1,596.306766
0.0,0.0,23,836.169878
0.0,0.0,0,614.651704
0.0,0.0,1,948.1285449999999
0.0,0.0,22,1006.474439
0.0,0.0,29,1080.3849120000002
0.0,0.0,22,411.697503
0.0,0.0,7,1122.165236
0.0,0.0,17,545.215236
0.0,0.0,6,109.127252
0.0,0.0,27,597.620842
0.0,0.0,9,694.6103069999998
0.0,0.0,22,837.771037
0.0,0.0,17,467.45639100000005
0.0,0.0,9,89.673124
0.0,0.0,28,453.196013
0.0,0.0,26,355.763627
0.0,0.0,21,9.16217
0.0,0.0,5,386.952638
0.0,0.0,5,211.17303000000004
0.0,0.0,6,521.5999419999999
0.0,0.0,26,566.324663
0.0,0.0,2,393.110024
0.0,0.0,12,22.556790000000003
0.0,0.0,0,393.610422
0.0,0.0,1,237.44717400000002
0.0,0.0,24,323.372724
0.0,0.0,28,188.29826
0.0,0.0,28,306.626074
0.0,0.0,16,912.167222
0.0,0.0,15,323.998559
0.0,0.0,24,270.247498
0.0,0.0,19,291.632397
0.0,0.0,18,1115.904909
0.0,0.0,25,1649.7354929999995
0.0,0.0,11,887.6725879999998
0.0,0.0,18,1268.227336
0.0,0.0,11,24.344292000000003
0.0,0.0,26,77.127891
0.0,0.0,1,130.67645900000002
0.0,0.0,26,391.962544
0.0,0.0,23,39.969042
0.0,0.0,12,262.564271
0.0,0.0,12,739.8975619999999
0.0,0.0,7,1060.0593419999998
0.0,0.0,24,514.1664099999998
0.0,0.0,15,7.576467999999999
0.0,0.0,7,114.62925399999996
0.0,0.0,11,108.58423799999998
0.0,0.0,6,394.240751
0.0,0.0,8,1898.450642
0.0,0.0,16,350.744798
0.0,0.0,7,12.181697
0.0,0.0,24,14.087527
0.0,0.0,15,921.5298449999999
0.0,0.0,29,25.058905
0.0,0.0,4,23.001374
0.0,0.0,9,214.843956
0.0,0.0,10,110.85374600000002
0.0,0.0,27,81.22076700000001
0.0,0.0,4,96.084049
0.0,0.0,6,314.383394
0.0,0.0,9,807.8357440000001
0.0,0.0,6,505.68119299999995
0.0,0.0,6,727.885449
0.0,0.0,13,167.2972
0.0,0.0,29,611.394179
0.0,0.0,10,147.10027300000004
0.0,0.0,1,361.635844
0.0,0.0,6,593.45713
0.0,0.0,9,345.00258199999996
0.0,0.0,22,107.78151
0.0,0.0,25,60.397470999999996
0.0,0.0,8,21.001388
0.0,0.0,9,71.77358799999998
0.0,0.0,17,19.978692000000002
0.0,0.0,18,389.56616099999997
0.0,0.0,25,603.080229
0.0,0.0,25,831.853164
0.0,0.0,6,741.576784
0.0,0.0,13,1262.951317
0.0,0.0,22,279.109524
0.0,0.0,7,311.25789
0.0,0.0,28,842.9312649999998
0.0,0.0,15,1233.175398
0.0,0.0,2,612.877875
0.0,0.0,14,707.3148110000001
0.0,0.0,0,1005.6279699999999
0.0,0.0,22,1011.3336210000001
0.0,0.0,18,1120.090118
0.0,0.0,23,691.5662639999999
0.0,0.0,15,884.5433859999999
0.0,0.0,18,693.447769
0.0,0.0,6,94.108429
0.0,0.0,27,131.481631
0.0,0.0,5,393.889928
0.0,0.0,12,237.289147
0.0,0.0,13,391.968654
0.0,0.0,0,56.94486800000001
0.0,0.0,25,394.660722
0.0,0.0,20,394.03181800000004
0.0,0.0,11,476.339855
0.0,0.0,1,723.488392
0.0,0.0,9,241.29991099999998
0.0,0.0,10,59.353843000000005
0.0,0.0,7,20.247851
0.0,0.0,19,692.0595910000001
0.0,0.0,22,1005.591323
0.0,0.0,20,505.4561
0.0,0.0,10,702.5799699999999
0.0,0.0,12,984.16119
0.0,0.0,28,1092.449536
0.0,0.0,17,598.974101
0.0,0.0,7,1105.4814190000004
0.0,0.0,4,467.243332
0.0,0.0,6,682.9554880000002
0.0,0.0,29,863.7234410000002
0.0,0.0,19,672.792128
0.0,0.0,5,827.758469
0.0,0.0,7,140.08892300000002
0.0,0.0,1,432.237305
0.0,0.0,16,1542.086376
