course_id,problem_type,time,user_id,action
course-v1:spbu+SOCLAB+spring_2018,,2018-02-24T19:40:30.929921+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-19T08:01:24.114875+00:00,507252.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-22T13:10:38.084762+00:00,492510.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T16:35:44.374279+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T08:50:23.466199+00:00,243054.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-24T19:41:53.332500+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-19T08:12:53.186507+00:00,507252.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T16:42:10.589016+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T08:52:11.888936+00:00,243054.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-24T19:44:37.136442+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T16:42:21.401432+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-24T19:44:39.241569+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-19T08:15:36.863770+00:00,318791.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T07:07:01.347351+00:00,69185.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T09:09:40.344058+00:00,185925.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T09:37:09.779736+00:00,56215.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T07:09:25.634224+00:00,344401.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T09:42:08.081213+00:00,77567.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T07:56:41.610218+00:00,210261.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T09:30:09.900355+00:00,185925.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T07:56:53.022990+00:00,210261.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T09:43:43.281744+00:00,77567.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-24T20:11:24.112107+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:07:22.204443+00:00,488714.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-24T20:14:33.494568+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-24T20:16:34.578878+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:09:35.655709+00:00,488714.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-24T20:25:46.670163+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:11:37.868989+00:00,488714.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T10:28:35.333111+00:00,39349.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:15:27.216544+00:00,488714.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:16:13.196041+00:00,488714.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T08:13:37.208330+00:00,154690.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:16:33.541028+00:00,488714.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T10:56:06.096583+00:00,322998.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:28:56.402353+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-24T20:39:17.817336+00:00,243054.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T08:24:43.615501+00:00,243054.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:37:44.452992+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T08:25:28.738149+00:00,243054.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:51:24.117584+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:54:19.726032+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-24T20:39:43.118277+00:00,243054.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T08:30:13.547719+00:00,464758.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:54:32.211251+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:54:34.630906+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T11:37:58.919310+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:54:35.242109+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T11:38:16.820980+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:54:58.958435+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T08:39:46.914990+00:00,243054.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T08:43:53.376003+00:00,243054.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:55:10.931651+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T08:47:34.203053+00:00,243054.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-25T00:17:40.854394+00:00,472571.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T08:48:44.724916+00:00,243054.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T18:04:22.998944+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T18:04:49.481718+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T18:05:50.135013+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T18:06:04.903670+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T12:01:58.180888+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T08:49:53.474780+00:00,243054.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T12:02:47.067904+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T12:02:47.973294+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-25T04:47:22.826283+00:00,118253.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T08:49:58.363591+00:00,243054.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T12:05:55.949628+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T13:49:31.236790+00:00,263700.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T12:09:48.778163+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T12:10:46.428543+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T20:24:58.072768+00:00,511581.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T12:10:54.206875+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T13:59:45.254744+00:00,263700.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T20:54:09.281356+00:00,531755.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T12:20:07.151568+00:00,493875.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T08:53:07.258622+00:00,243054.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T14:55:07.218286+00:00,379030.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T21:04:26.850373+00:00,531755.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T21:04:34.839127+00:00,531755.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T14:56:55.555157+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T14:57:09.754890+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T21:06:04.036277+00:00,531755.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T14:57:21.079158+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T14:59:42.465085+00:00,449968.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T21:06:17.704119+00:00,531755.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T15:07:11.963748+00:00,449968.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T09:16:25.599024+00:00,185925.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T09:16:28.877882+00:00,185925.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T21:06:30.654786+00:00,531755.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T15:09:55.521491+00:00,449968.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T21:06:32.989827+00:00,531755.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T09:17:13.591328+00:00,185925.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T12:24:46.756595+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T21:07:45.819986+00:00,531755.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T09:17:46.318935+00:00,185925.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T12:29:11.631469+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T15:23:22.528197+00:00,449968.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T09:18:17.014770+00:00,185925.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T15:23:22.540391+00:00,449968.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T15:33:13.350781+00:00,21337.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T12:30:21.878945+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T10:31:35.740740+00:00,431418.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T15:33:17.873998+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T22:10:42.572351+00:00,337692.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T10:38:40.749236+00:00,431418.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T10:38:40.794394+00:00,431418.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T10:38:45.669250+00:00,431418.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T22:11:03.144533+00:00,337692.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T22:13:32.237550+00:00,337692.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T22:16:59.989365+00:00,337692.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T11:17:17.099967+00:00,14608.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-25T07:46:17.295119+00:00,554852.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T14:46:44.647456+00:00,350494.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T11:36:30.926592+00:00,488714.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T14:54:55.915966+00:00,350494.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T16:02:15.743245+00:00,449968.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T12:08:37.872367+00:00,394310.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T16:12:37.246140+00:00,583886.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T15:01:49.774504+00:00,350494.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T12:30:10.912961+00:00,392646.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T16:22:01.499253+00:00,554852.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T12:32:07.092588+00:00,392646.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T22:21:08.164227+00:00,337692.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-25T07:49:38.943814+00:00,554852.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T15:06:57.231176+00:00,350494.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T15:07:00.721169+00:00,350494.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T20:24:21.182348+00:00,257848.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T22:21:41.242850+00:00,337692.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-25T07:49:47.068475+00:00,554852.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T15:13:39.617428+00:00,350494.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T22:23:43.045787+00:00,337692.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T20:24:29.308096+00:00,257848.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T15:22:36.073395+00:00,350494.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T22:25:25.245097+00:00,337692.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T15:23:34.888437+00:00,350494.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T13:01:44.299784+00:00,412103.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T13:01:53.154854+00:00,412103.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T22:27:43.700971+00:00,337692.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T16:10:21.767799+00:00,534074.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T22:29:22.726451+00:00,337692.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T22:29:59.391434+00:00,337692.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-25T08:16:02.020887+00:00,554852.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T13:16:40.917498+00:00,412103.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T22:31:53.490902+00:00,337692.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T21:09:25.508163+00:00,467046.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T16:50:09.623633+00:00,87206.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T21:09:34.570429+00:00,467046.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T16:52:58.998835+00:00,87206.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T16:54:00.426980+00:00,87206.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T22:34:09.617766+00:00,337692.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T13:42:49.797026+00:00,412103.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T13:54:24.404957+00:00,412103.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T21:10:33.213803+00:00,467046.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T17:03:31.339628+00:00,464758.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T13:56:50.460842+00:00,412103.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T21:10:42.831092+00:00,467046.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T17:10:23.155435+00:00,87206.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T15:37:29.363513+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T17:17:26.728467+00:00,246839.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T15:37:44.412993+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T15:39:39.194182+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T21:27:20.859869+00:00,467046.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-25T08:58:04.276230+00:00,243054.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T15:55:20.515389+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T15:55:21.207890+00:00,337692.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T21:28:45.224239+00:00,467046.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T17:54:24.787390+00:00,294373.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T15:57:04.109346+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T15:57:11.248017+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T16:00:11.575617+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T16:05:18.832973+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T16:06:50.290202+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T19:00:39.953856+00:00,526538.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T00:35:23.836500+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-26T23:03:19.045664+00:00,420409.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T19:26:47.800114+00:00,467046.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T03:26:33.576955+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T03:26:59.903692+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T16:27:37.358557+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-27T03:36:56.813061+00:00,471158.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T20:03:23.826877+00:00,559616.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T03:54:07.208014+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T16:42:10.626233+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-27T03:37:35.559135+00:00,471158.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T04:01:11.472938+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T20:04:59.411608+00:00,87206.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T04:04:48.949214+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T04:04:49.872364+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T20:08:17.792715+00:00,462032.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T16:54:21.650877+00:00,492510.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T20:08:43.913962+00:00,462032.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T20:09:15.726481+00:00,87206.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T20:11:42.697890+00:00,87206.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T04:26:46.411486+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T20:19:04.192611+00:00,87206.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-27T05:04:14.608095+00:00,65134.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T20:19:07.926477+00:00,87206.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:02:00.478032+00:00,492510.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T20:19:14.383641+00:00,87206.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T05:01:11.019309+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:11:07.687509+00:00,484061.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T06:11:06.726167+00:00,39719.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:11:18.586787+00:00,488714.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T06:25:00.395881+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-25T09:55:03.911393+00:00,217528.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:22:02.941549+00:00,488714.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T06:47:57.813082+00:00,210261.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T21:27:49.380155+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T21:28:13.896492+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:23:00.995308+00:00,488714.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:23:01.211189+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T06:54:43.020972+00:00,210261.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-27T05:52:33.582931+00:00,259731.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T21:33:55.885363+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:30:01.112141+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T06:55:09.965849+00:00,210261.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T21:34:38.531717+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:37:38.790115+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T21:34:59.714828+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T06:57:43.077592+00:00,210261.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T21:36:05.926494+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T21:36:50.451723+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:50:37.839044+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T07:03:31.605770+00:00,210261.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T21:36:54.218768+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T21:37:46.722161+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:51:28.140716+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T07:46:46.811834+00:00,215452.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:54:30.655156+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T07:46:49.078376+00:00,215452.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:57:26.484306+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T17:57:58.088569+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T21:47:03.578456+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T07:50:55.455022+00:00,215452.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T21:48:13.198006+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T18:05:26.350904+00:00,455173.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T22:03:39.062880+00:00,39349.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-25T10:29:15.464531+00:00,187275.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T08:01:07.017608+00:00,215452.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T19:30:10.208919+00:00,465229.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T08:55:48.321670+00:00,69983.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T19:30:30.459248+00:00,465229.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T09:15:04.158776+00:00,69983.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T19:31:03.884299+00:00,431418.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T09:19:03.014671+00:00,69983.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T20:59:36.525610+00:00,531755.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T09:24:36.242028+00:00,69983.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-27T09:47:01.618467+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T21:04:19.999319+00:00,531755.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T09:42:37.926647+00:00,69983.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T22:32:09.324010+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T21:05:50.563576+00:00,531755.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-27T10:04:21.075051+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T22:32:15.417460+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-27T10:04:25.515716+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T21:06:37.008306+00:00,531755.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-18T22:32:34.877518+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T10:55:21.155649+00:00,69983.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-27T10:04:33.623474+00:00,259991.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-27T10:04:37.067686+00:00,259991.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T10:56:35.201764+00:00,69983.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-27T10:09:26.287684+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T11:00:11.724413+00:00,69983.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T11:00:16.220025+00:00,69983.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-27T10:10:21.937897+00:00,492510.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-27T10:10:40.494453+00:00,492510.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T22:14:49.636153+00:00,337692.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T11:39:58.810418+00:00,65414.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T22:15:42.051301+00:00,337692.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-27T10:12:12.822331+00:00,259991.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-16T22:17:06.330211+00:00,337692.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T11:42:19.890334+00:00,65414.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T11:44:09.539173+00:00,65414.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-27T10:24:20.839582+00:00,28864.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T11:49:47.819925+00:00,65414.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T11:53:17.392709+00:00,65414.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-27T10:49:36.364016+00:00,486614.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-19T05:50:03.397389+00:00,346113.0,video
course-v1:spbu+SOCLAB+spring_2018,,2018-02-17T11:55:30.674424+00:00,65414.0,video
